id,datum_zahajeni,omezeni_dodavky,nahradni_zasobovani,obec,ulice,datum_ukonceni,poznamka,longitude,latitude,ObjectId,GlobalID,x,y
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59428876,49.2574026,95,67810488-1ce9-4d2c-a849-8b4526cf2886,1847267.77483974,6318650.62752753
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59484476,49.25731709,96,ee142c95-c78a-4989-a788-d0f55785adc9,1847329.66847662,6318636.04276036
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59575654,49.25743929,97,db94bc5a-ba11-4272-a7b5-f28f2f7370dc,1847431.16736194,6318656.88545958
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59331641,49.25703721,98,0e455fa2-b35d-4549-b777-f4c38c122ad4,1847159.53333287,6318588.30600997
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.593596,49.25705264,99,3667604d-0453-45ba-9e1e-1fc08b923d27,1847190.6571493,6318590.93776674
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59376744,49.25709382,100,cb4e488c-3d9e-468f-abd9-465013632dd6,1847209.7417628,6318597.96147419
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59382632,49.25733527,101,824134ae-0315-41cd-b08f-9c222f56f0e7,1847216.29625442,6318639.14357765
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59403039,49.25739562,102,972f8ed5-f100-4743-af35-6950119c41af,1847239.01322291,6318649.43700296
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59404732,49.25739956,103,3d09273c-e805-4ac1-a25c-1da16506dad5,1847240.89786189,6318650.10901824
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.5943056,49.25740694,104,f6185f5f-a56b-4f4e-9f1c-a5f69894bda7,1847269.64945997,6318651.36776782
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.5944804,49.25731137,105,a5a033c1-a05a-461f-87c1-eff82f1c562b,1847289.10810696,6318635.06714591
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59524952,49.257492,106,0c3af958-736e-4238-b360-af71829ba544,1847374.72615372,6318665.87580838
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59592806,49.25741663,107,b7c02906-7078-40cd-a918-a206c28e49da,1847450.260881,6318653.02051653
PU_PU_OM.30184335,30.01.2026 22:39,Ano,cisterna,Brno,Jandáskova,31.01.2026 15:00,Cisterna bude přistavena: Jandáskova 48/50,16.59430376,49.25727139,108,fbbda053-d12f-44f7-bafc-3b1924c81008,1847269.44463211,6318628.24808168
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65088524,49.23072281,109,d3bb377b-af0c-46a1-ab3b-a574c92a8ccb,1853568.06617403,6314101.29125971
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65103902,49.23064476,110,7e2ce80d-c2ee-4f3a-b04d-2e734657ce54,1853585.18488533,6314087.9860757
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6507947,49.23197216,111,7cf69c79-6930-4a09-a48d-36684bc47edf,1853557.98730734,6314314.2708236
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65052197,49.23182857,112,ffcf1ec9-4f75-43a4-8960-9f0f6d5e21d5,1853527.62714261,6314289.79243257
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65092539,49.2320476,113,6dec5ecb-b107-4764-92fd-bc00ce76a861,1853572.53565159,6314327.13142611
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6512327,49.23222519,114,326fec3c-89e5-4026-874d-ae7828614123,1853606.74524431,6314357.40608475
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65137808,49.23227663,115,1c47f2c6-facc-464a-b09a-9d05add9d7b8,1853622.92887188,6314366.17534006
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65156186,49.23239499,116,d252a88b-f968-4274-adcd-e59ee838b1fc,1853643.3871679,6314386.35284477
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65164224,49.23241324,117,9cad543e-9408-4777-8564-3224f8db0134,1853652.33502857,6314389.46403072
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6518972,49.23248981,118,3a58b037-1839-4136-9287-8552a3a09568,1853680.71704594,6314402.5173862
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65200054,49.23251703,119,dc408ca7-51f8-45b0-99b6-5a1b405de218,1853692.22080212,6314407.1577507
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65224774,49.23257849,120,a64166eb-b69c-46a6-92da-6718f67ddec8,1853719.73898024,6314417.63523262
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65231295,49.23261676,121,e01f655f-1e71-40fb-b30f-939d35298e59,1853726.99812424,6314424.15937252
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65254864,49.23266205,122,46961018-a3d7-4262-9e76-dcd4230f9588,1853753.23501502,6314431.88026475
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65266731,49.23271013,123,57d81a18-7f43-461d-b4cf-82559b24e21b,1853766.44529899,6314440.07679487
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65301084,49.23278352,124,99fc3c7d-a3f7-4f06-9926-bbe84d08d8bd,1853804.68688366,6314452.58811112
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.649122,49.23384287,125,7e445ce2-e0f1-4945-9852-9d4ff6900db9,1853371.78319509,6314633.18512476
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64912459,49.23383836,126,6f447d58-4476-4ebf-833d-c7d96704d5a2,1853372.07151257,6314632.4162559
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64923286,49.23376556,127,84487405-c666-4fcb-8aaf-cf7e38af3a9c,1853384.12407384,6314620.00525606
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64906023,49.23359013,128,b338c664-cc52-4714-94df-c7298952a094,1853364.90699014,6314590.09789025
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64906935,49.23357479,129,306b780b-7612-4dfa-8abf-8b2a5e658713,1853365.9222239,6314587.4827269
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64933298,49.23355164,130,87f69a61-5011-451b-ac0a-bfcc06d50fc6,1853395.26938126,6314583.53611622
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64912001,49.23348979,131,7798cb08-b8b4-497f-98a6-c71abf411ec1,1853371.5616693,6314572.99194081
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64943821,49.2333666,132,501524c1-cc40-4926-bcf6-ed22897e59bb,1853406.98353127,6314551.99057403
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64923323,49.23330845,133,646b52e2-c920-4cf2-8f18-acef399fbec4,1853384.16526205,6314542.07721063
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6494916,49.23321513,134,4885d0ba-c9e1-48ce-9893-ff4b81400eb0,1853412.92687889,6314526.16811942
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64933157,49.2331412,135,040b4df5-9a7d-4bc4-a141-e7e3af13dcca,1853395.11242077,6314513.56463547
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6493424,49.23312624,136,ab1deead-4eed-4719-9952-8bae51ff03e8,1853396.31801086,6314511.01427769
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64942367,49.23299299,137,0d0b8c19-f1ce-4284-a318-6e711e7afe5d,1853405.36494588,6314488.29805687
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64960228,49.23298216,138,1dec9cd9-5df6-4275-9ffd-8e55af3f986a,1853425.24772013,6314486.4517806
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64949213,49.23288697,139,e1cd287b-c9a6-4d40-84a7-43729ec43239,1853412.98587822,6314470.22400134
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64952077,49.23283961,140,77f8612b-4034-4a61-bd24-b0c7b99bc8ac,1853416.17406843,6314462.15018563
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64957748,49.23276257,141,b419f1e7-7b2c-431c-8e60-0b45feea9d41,1853422.48699676,6314449.01661344
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64962038,49.23271548,142,3b0c8c1c-dbe1-4964-951b-38ed0f3c19cf,1853427.26260291,6314440.98884686
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64967395,49.23266156,143,6864eeeb-b3db-4e7f-bdcc-030907c83456,1853433.22598803,6314431.7967311
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64973003,49.23260093,144,0a46830d-2aa3-44be-9378-e606ddd5e1f9,1853439.46878508,6314421.46072715
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64994062,49.23267295,145,2f560660-9a00-4a5a-9c38-8f92bdc2d069,1853462.91155664,6314433.73846243
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64978011,49.23253277,146,f966fdb7-02e9-421e-ae50-69a44f121ef0,1853445.04366517,6314409.8410486
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6498141,49.23251081,147,122c3445-3b34-4f3d-8f33-0c09ab8adf34,1853448.82741467,6314406.09738798
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65007322,49.23250178,148,4944e6f2-4a85-4010-8490-e87a8a45b08f,1853477.67252112,6314404.55798703
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65010522,49.23245946,149,7060eb9d-625a-44ef-8d08-c215d6a15fed,1853481.23474483,6314397.34343395
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64999115,49.23231503,150,6bc8d769-e7bb-4477-aa83-79d8fb50f9e2,1853468.53653051,6314372.72160192
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65014739,49.2323176,151,58191120-0f1b-4fe4-a38b-7baf591d316a,1853485.92908775,6314373.15972431
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65023977,49.23218347,152,c821929b-f208-496f-a57d-043a51ad110e,1853496.21278231,6314350.29385717
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65026614,49.23217058,153,02c84c1e-2ae7-4fd7-97b1-9c78e09032de,1853499.14827728,6314348.09643237
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64999009,49.23204093,154,3facac46-2c34-431b-bbe5-2d45c79aba84,1853468.41853185,6314325.99435985
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65037757,49.23204397,155,db1eeada-09ac-41f4-b828-47d60abf0dc4,1853511.55260814,6314326.51260292
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65016173,49.23188988,156,0afb3626-8097-4f4e-9dbc-08b88b7abde1,1853487.52540925,6314300.24419735
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64992596,49.23190661,157,30c64e55-3a97-49af-be8b-8c277b3be5cc,1853461.27961291,6314303.09623067
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65013489,49.23161231,158,2d4949c4-fd17-4181-859a-db09a1e5039d,1853484.53759412,6314252.92581536
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64998528,49.23159428,159,6220deaf-4177-4e4d-bda5-45fb18b23d88,1853467.8830851,6314249.85218394
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6499046,49.23147251,160,bdaff677-8fe6-4f71-92df-844f612b9997,1853458.90182858,6314229.09369425
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64979544,49.23140269,161,b92af8dc-3d7d-45a0-b391-03e02ae1ae7b,1853446.75019297,6314217.19129678
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64972543,49.23143478,162,41b655de-2a06-463c-ac1b-f72fbf320243,1853438.95671542,6314222.66176067
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64941811,49.23136297,163,f1089c81-d36a-4981-b400-8c8f340d8260,1853404.74600951,6314210.42013231
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64762798,49.2334289,164,f896d83c-8cca-41cd-83ce-2dfc7e0ce5ce,1853205.46964945,6314562.61143891
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64748047,49.23327332,165,2b4c62aa-baa5-492e-8bd9-f6c81554756f,1853189.04891137,6314536.08828324
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64772165,49.23337047,166,cfa30ff7-16ba-4fa3-aee5-08734d7b8ff3,1853215.89694616,6314552.6503288
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64779557,49.23332361,167,37b4e61f-8620-4088-897d-44a668304935,1853224.12568292,6314544.66167363
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64768335,49.23313448,168,df16a9af-fde0-4140-befe-3b7990ca8653,1853211.63340966,6314512.41902012
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64781332,49.23304654,169,225e58f6-4eb5-41ee-bdad-3fa03ec2c8a9,1853226.10160388,6314497.42715739
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64809913,49.23314028,170,7b15a846-fdfb-4999-a99a-07bd25c875fa,1853257.91782754,6314513.40779526
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64790262,49.23298512,171,3fa4f963-b8b0-402d-aa7b-5f7aa56d5ed3,1853236.0424344,6314486.95639531
